Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","03/12/2023 02:29"
"Last updated:","03/12/2023 02:29"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:",Solutions
"Data table contains the following:",Solutions
"Content type","Total flow figures"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=56trCL
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Solution types included","RET,RDP,RST,NAT"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Returned refugees","Returned IDPss","Resettlement arrivals",Naturalisation
2021,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,1204,-
2021,"Syrian Arab Rep.",SYR,Germany,DEU,-,-,1668,-
2021,"Syrian Arab Rep.",SYR,Iceland,ISL,-,-,39,-
2021,"Syrian Arab Rep.",SYR,Ireland,IRL,-,-,55,121
2021,"Syrian Arab Rep.",SYR,Italy,ITA,-,-,151,-
2021,"Syrian Arab Rep.",SYR,"Netherlands (Kingdom of the)",NLD,-,-,376,30019
2021,"Syrian Arab Rep.",SYR,Norway,NOR,-,-,1306,-
2021,"Syrian Arab Rep.",SYR,"New Zealand",NZL,-,-,39,-
2021,"Syrian Arab Rep.",SYR,Portugal,PRT,-,-,215,-
2021,"Syrian Arab Rep.",SYR,Romania,ROU,-,-,75,-
2021,"Syrian Arab Rep.",SYR,Spain,ESP,-,-,397,-
2021,"Syrian Arab Rep.",SYR,Sweden,SWE,-,-,2570,-
2021,"Syrian Arab Rep.",SYR,Switzerland,CHE,-,-,434,-
2021,"Syrian Arab Rep.",SYR,"United States of America",USA,-,-,2047,-
2021,"United Rep. of Tanzania",TZA,Australia,AUS,-,-,5,-
2021,Thailand,THA,Australia,AUS,-,-,5,-
2021,"Trinidad and Tobago",TTO,Australia,AUS,-,-,7,-
2021,Tunisia,TUN,Canada,CAN,-,-,5,5
2021,Türkiye,TUR,Australia,AUS,-,-,27,-
2021,Türkiye,TUR,Belgium,BEL,-,-,5,-
2021,Türkiye,TUR,Canada,CAN,-,-,81,125
2021,Türkiye,TUR,Norway,NOR,-,-,24,-
2021,Türkiye,TUR,"New Zealand",NZL,-,-,20,-
2021,Türkiye,TUR,Sweden,SWE,-,-,27,-
2021,"United Arab Emirates",ARE,Australia,AUS,-,-,5,-
2021,Uganda,UGA,Australia,AUS,-,-,7,-
2021,Uganda,UGA,Canada,CAN,-,-,20,49
2021,Uganda,UGA,"United States of America",USA,-,-,70,-
2021,"Unknown ",UNK,Finland,FIN,-,-,65,-
2021,"Unknown ",UNK,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,131,-
2021,"Unknown ",UNK,"Netherlands (Kingdom of the)",NLD,-,-,31,278
2021,"Unknown ",UNK,Norway,NOR,-,-,19,-
2021,"Unknown ",UNK,Sweden,SWE,-,-,154,-
2021,Ukraine,UKR,"United States of America",USA,-,-,710,-
2021,"Venezuela (Bolivarian Republic of)",VEN,Australia,AUS,-,-,47,-
2021,"Venezuela (Bolivarian Republic of)",VEN,Canada,CAN,-,-,10,62
2021,"Venezuela (Bolivarian Republic of)",VEN,Uruguay,URY,-,-,5,-
2021,"Venezuela (Bolivarian Republic of)",VEN,"United States of America",USA,-,-,6,-
2021,Yemen,YEM,Australia,AUS,-,-,8,-
2021,Yemen,YEM,Canada,CAN,-,-,116,52
2021,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,5,-
2021,Yemen,YEM,Germany,DEU,-,-,22,-
2021,Yemen,YEM,Italy,ITA,-,-,31,-
2021,Yemen,YEM,Norway,NOR,-,-,16,-
2021,Yemen,YEM,"New Zealand",NZL,-,-,5,-
2021,Yemen,YEM,Spain,ESP,-,-,11,-
2021,Yemen,YEM,Switzerland,CHE,-,-,5,-
2021,Yemen,YEM,"United States of America",USA,-,-,7,-
2021,Afghanistan,AFG,Belarus,BLR,-,-,-,23
2021,Afghanistan,AFG,Bulgaria,BGR,-,-,-,5
2021,Afghanistan,AFG,France,FRA,-,-,-,75
2021,Afghanistan,AFG,Ireland,IRL,-,-,-,26
2021,Afghanistan,AFG,Kyrgyzstan,KGZ,-,-,-,11
2021,Afghanistan,AFG,"Netherlands (Kingdom of the)",NLD,-,-,-,905
2021,Albania,ALB,Canada,CAN,-,-,-,58
2021,Albania,ALB,France,FRA,-,-,-,26
2021,Albania,ALB,Ireland,IRL,-,-,-,14
2021,Algeria,DZA,Canada,CAN,-,-,-,26
2021,Algeria,DZA,France,FRA,-,-,-,73
2021,Algeria,DZA,"Netherlands (Kingdom of the)",NLD,-,-,-,11
2021,Angola,AGO,Canada,CAN,-,-,-,12
2021,Angola,AGO,France,FRA,-,-,-,54
2021,Angola,AGO,"Netherlands (Kingdom of the)",NLD,-,-,-,11
2021,"Antigua and Barbuda",ATG,Canada,CAN,-,-,-,5
2021,Egypt,EGY,France,FRA,-,-,-,30
2021,Egypt,EGY,Ireland,IRL,-,-,-,5
2021,Egypt,EGY,"Netherlands (Kingdom of the)",NLD,-,-,-,41
2021,Argentina,ARG,Canada,CAN,-,-,-,5
2021,Armenia,ARM,Canada,CAN,-,-,-,11
2021,Armenia,ARM,France,FRA,-,-,-,92
2021,Armenia,ARM,"Netherlands (Kingdom of the)",NLD,-,-,-,20
2021,Armenia,ARM,Ukraine,UKR,-,-,-,6
2021,Azerbaijan,AZE,Canada,CAN,-,-,-,9
2021,Azerbaijan,AZE,France,FRA,-,-,-,62
2021,Azerbaijan,AZE,"Netherlands (Kingdom of the)",NLD,-,-,-,9
2021,Bahrain,BHR,Canada,CAN,-,-,-,5
2021,Barbados,BRB,Canada,CAN,-,-,-,7
2021,Burundi,BDI,France,FRA,-,-,-,27
2021,Burundi,BDI,"Netherlands (Kingdom of the)",NLD,-,-,-,31
2021,Belgium,BEL,Canada,CAN,-,-,-,5
2021,Benin,BEN,Canada,CAN,-,-,-,5
2021,Bangladesh,BGD,Canada,CAN,-,-,-,66
2021,Bangladesh,BGD,France,FRA,-,-,-,183
2021,Bangladesh,BGD,Ireland,IRL,-,-,-,6
2021,Bangladesh,BGD,"Netherlands (Kingdom of the)",NLD,-,-,-,11
2021,Bahamas,BHS,Canada,CAN,-,-,-,5
2021,Bhutan,BTN,"Netherlands (Kingdom of the)",NLD,-,-,-,10
2021,"Burkina Faso",BFA,Canada,CAN,-,-,-,12
2021,"Burkina Faso",BFA,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Belarus,BLR,Canada,CAN,-,-,-,5
2021,Belarus,BLR,Czechia,CZE,-,-,-,5
2021,Belarus,BLR,France,FRA,-,-,-,10
2021,Belarus,BLR,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,"Bolivia (Plurinational State of)",BOL,Canada,CAN,-,-,-,5
2021,Botswana,BWA,Canada,CAN,-,-,-,10
2021,Brazil,BRA,Canada,CAN,-,-,-,5
2021,"Bosnia and Herzegovina",BIH,France,FRA,-,-,-,27
2021,"Bosnia and Herzegovina",BIH,"Netherlands (Kingdom of the)",NLD,-,-,-,10
2021,Bulgaria,BGR,Canada,CAN,-,-,-,10
2021,Cambodia,KHM,France,FRA,-,-,-,51
2021,Cambodia,KHM,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2021,"Central African Rep.",CAF,France,FRA,-,-,-,41
2021,Chad,TCD,Canada,CAN,-,-,-,11
2021,Chad,TCD,France,FRA,-,-,-,29
2021,Chad,TCD,Gabon,GAB,-,-,-,6
2021,China,CHN,France,FRA,-,-,-,84
2021,China,CHN,"Netherlands (Kingdom of the)",NLD,-,-,-,91
2021,Chile,CHL,Canada,CAN,-,-,-,5
2021,Cameroon,CMR,France,FRA,-,-,-,45
2021,Cameroon,CMR,Ireland,IRL,-,-,-,5
2021,Cameroon,CMR,"Netherlands (Kingdom of the)",NLD,-,-,-,12
2021,Congo,COG,France,FRA,-,-,-,74
2021,Congo,COG,"Netherlands (Kingdom of the)",NLD,-,-,-,87
2021,"Dem. Rep. of the Congo",COD,France,FRA,-,-,-,373
2021,"Dem. Rep. of the Congo",COD,Ireland,IRL,-,-,-,20
2021,Comoros,COM,France,FRA,-,-,-,8
2021,Colombia,COL,"Costa Rica",CRI,-,-,-,5
2021,Colombia,COL,France,FRA,-,-,-,5
2021,Colombia,COL,"Netherlands (Kingdom of the)",NLD,-,-,-,19
2021,Cuba,CUB,France,FRA,-,-,-,5
2021,Cuba,CUB,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2021,Czechia,CZE,Canada,CAN,-,-,-,5
2021,Djibouti,DJI,Canada,CAN,-,-,-,38
2021,Djibouti,DJI,France,FRA,-,-,-,10
2021,"Dominican Rep.",DOM,Canada,CAN,-,-,-,12
2021,Ecuador,ECU,Canada,CAN,-,-,-,6
2021,Eritrea,ERI,France,FRA,-,-,-,47
2021,Eritrea,ERI,Ireland,IRL,-,-,-,5
2021,Ethiopia,ETH,France,FRA,-,-,-,11
2021,Ethiopia,ETH,"Netherlands (Kingdom of the)",NLD,-,-,-,156
2021,Fiji,FJI,Canada,CAN,-,-,-,6
2021,Gabon,GAB,Canada,CAN,-,-,-,5
2021,Gambia,GMB,"Netherlands (Kingdom of the)",NLD,-,-,-,15
2021,Palestinian,PSE,France,FRA,-,-,-,29
2021,Palestinian,PSE,Ireland,IRL,-,-,-,12
2021,"United Kingdom of Great Britain and Northern Ireland",GBR,Canada,CAN,-,-,-,15
2021,Georgia,GEO,Canada,CAN,-,-,-,24
2021,Georgia,GEO,France,FRA,-,-,-,46
2021,Georgia,GEO,Ireland,IRL,-,-,-,7
2021,Georgia,GEO,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Germany,DEU,Canada,CAN,-,-,-,5
2021,Ghana,GHA,Canada,CAN,-,-,-,32
2021,Greece,GRC,Canada,CAN,-,-,-,7
2021,Grenada,GRD,Canada,CAN,-,-,-,5
2021,Guinea,GIN,France,FRA,-,-,-,203
2021,Guinea,GIN,"Netherlands (Kingdom of the)",NLD,-,-,-,115
2021,Guyana,GUY,Canada,CAN,-,-,-,8
2021,Haiti,HTI,France,FRA,-,-,-,46
2021,"China, Hong Kong SAR",HKG,Canada,CAN,-,-,-,5
2021,Croatia,HRV,"Bosnia and Herzegovina",BIH,-,-,-,5
2021,Croatia,HRV,Canada,CAN,-,-,-,7
2021,Hungary,HUN,Canada,CAN,-,-,-,22
2021,"Cote d'Ivoire",CIV,France,FRA,-,-,-,90
2021,"Cote d'Ivoire",CIV,"Netherlands (Kingdom of the)",NLD,-,-,-,41
2021,India,IND,Canada,CAN,-,-,-,122
2021,India,IND,Ireland,IRL,-,-,-,5
2021,"Iran (Islamic Rep. of)",IRN,France,FRA,-,-,-,49
2021,"Iran (Islamic Rep. of)",IRN,Ireland,IRL,-,-,-,15
2021,"Iran (Islamic Rep. of)",IRN,"Netherlands (Kingdom of the)",NLD,-,-,-,697
2021,Iraq,IRQ,Bulgaria,BGR,-,-,-,40
2021,Iraq,IRQ,France,FRA,-,-,-,180
2021,Iraq,IRQ,Ireland,IRL,-,-,-,26
2021,Iraq,IRQ,"Netherlands (Kingdom of the)",NLD,-,-,-,1292
2021,Iraq,IRQ,Ukraine,UKR,-,-,-,6
2021,Jamaica,JAM,Canada,CAN,-,-,-,67
2021,Jamaica,JAM,"Netherlands (Kingdom of the)",NLD,-,-,-,40
2021,Jordan,JOR,"Netherlands (Kingdom of the)",NLD,-,-,-,37
2021,Kazakhstan,KAZ,Canada,CAN,-,-,-,5
2021,Kazakhstan,KAZ,France,FRA,-,-,-,12
2021,Kazakhstan,KAZ,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Kenya,KEN,Canada,CAN,-,-,-,43
2021,Kenya,KEN,Ireland,IRL,-,-,-,5
2021,Kenya,KEN,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Kyrgyzstan,KGZ,France,FRA,-,-,-,11
2021,"Rep. of Korea",KOR,Canada,CAN,-,-,-,7
2021,"Dem. People's Rep. of Korea",PRK,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2021,Kuwait,KWT,Canada,CAN,-,-,-,38
2021,Kuwait,KWT,Ireland,IRL,-,-,-,5
2021,"Lao People's Dem. Rep.",LAO,France,FRA,-,-,-,28
2021,"Lao People's Dem. Rep.",LAO,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Liberia,LBR,Canada,CAN,-,-,-,5
2021,Liberia,LBR,"Netherlands (Kingdom of the)",NLD,-,-,-,15
2021,Libya,LBY,Canada,CAN,-,-,-,125
2021,Libya,LBY,France,FRA,-,-,-,14
2021,Libya,LBY,Ireland,IRL,-,-,-,19
2021,Libya,LBY,"Netherlands (Kingdom of the)",NLD,-,-,-,38
2021,"Saint Lucia",LCA,Canada,CAN,-,-,-,58
2021,Lebanon,LBN,France,FRA,-,-,-,5
2021,Lebanon,LBN,"Netherlands (Kingdom of the)",NLD,-,-,-,39
2021,"Sri Lanka",LKA,France,FRA,-,-,-,201
2021,"Sri Lanka",LKA,Ireland,IRL,-,-,-,5
2021,"Sri Lanka",LKA,"Netherlands (Kingdom of the)",NLD,-,-,-,95
2021,Madagascar,MDG,France,FRA,-,-,-,5
2021,Mauritania,MRT,Canada,CAN,-,-,-,7
2021,Mauritania,MRT,France,FRA,-,-,-,81
2021,Mauritania,MRT,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Mauritania,MRT,Senegal,SEN,-,-,-,51
2021,"North Macedonia",MKD,France,FRA,-,-,-,6
2021,"Rep. of Moldova",MDA,Canada,CAN,-,-,-,5
2021,"Rep. of Moldova",MDA,Ireland,IRL,-,-,-,5
2021,Mexico,MEX,Canada,CAN,-,-,-,145
2021,Mali,MLI,France,FRA,-,-,-,61
2021,Mali,MLI,"Netherlands (Kingdom of the)",NLD,-,-,-,11
2021,Malaysia,MYS,Canada,CAN,-,-,-,5
2021,Malawi,MWI,Canada,CAN,-,-,-,5
2021,Mongolia,MNG,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2021,Morocco,MAR,Canada,CAN,-,-,-,9
2021,Morocco,MAR,France,FRA,-,-,-,28
2021,Morocco,MAR,"Netherlands (Kingdom of the)",NLD,-,-,-,17
2021,Myanmar,MMR,France,FRA,-,-,-,9
2021,Myanmar,MMR,Ireland,IRL,-,-,-,5
2021,Myanmar,MMR,"Netherlands (Kingdom of the)",NLD,-,-,-,54
2021,Namibia,NAM,Canada,CAN,-,-,-,19
2021,Nepal,NPL,Canada,CAN,-,-,-,55
2021,Nepal,NPL,"Netherlands (Kingdom of the)",NLD,-,-,-,19
2021,"Netherlands (Kingdom of the)",NLD,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2021,Niger,NER,Canada,CAN,-,-,-,5
2021,Nicaragua,NIC,Canada,CAN,-,-,-,9
2021,Nicaragua,NIC,"Costa Rica",CRI,-,-,-,6
2021,Nigeria,NGA,France,FRA,-,-,-,18
2021,Nigeria,NGA,Ireland,IRL,-,-,-,17
2021,Nigeria,NGA,"Netherlands (Kingdom of the)",NLD,-,-,-,80
2021,Pakistan,PAK,France,FRA,-,-,-,24
2021,Pakistan,PAK,Ireland,IRL,-,-,-,25
2021,Pakistan,PAK,"Netherlands (Kingdom of the)",NLD,-,-,-,177
2021,Peru,PER,Canada,CAN,-,-,-,22
2021,Philippines,PHL,Canada,CAN,-,-,-,6
2021,Philippines,PHL,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Poland,POL,Canada,CAN,-,-,-,8
2021,Qatar,QAT,Canada,CAN,-,-,-,5
2021,Romania,ROU,Ireland,IRL,-,-,-,5
2021,"South Africa",ZAF,Canada,CAN,-,-,-,10
2021,"Russian Federation",RUS,Canada,CAN,-,-,-,36
2021,"Russian Federation",RUS,Czechia,CZE,-,-,-,5
2021,"Russian Federation",RUS,France,FRA,-,-,-,209
2021,"Russian Federation",RUS,Georgia,GEO,-,-,-,14
2021,"Russian Federation",RUS,Ireland,IRL,-,-,-,5
2021,"Russian Federation",RUS,"Netherlands (Kingdom of the)",NLD,-,-,-,59
2021,"Russian Federation",RUS,Ukraine,UKR,-,-,-,10
2021,Rwanda,RWA,France,FRA,-,-,-,94
2021,Rwanda,RWA,Ireland,IRL,-,-,-,5
2021,Rwanda,RWA,"Netherlands (Kingdom of the)",NLD,-,-,-,8
2021,Senegal,SEN,Canada,CAN,-,-,-,19
2021,Senegal,SEN,France,FRA,-,-,-,30
2021,"Sierra Leone",SLE,France,FRA,-,-,-,5
2021,"Sierra Leone",SLE,"Netherlands (Kingdom of the)",NLD,-,-,-,75
2021,Somalia,SOM,France,FRA,-,-,-,21
2021,Somalia,SOM,Ireland,IRL,-,-,-,5
2021,Somalia,SOM,"Netherlands (Kingdom of the)",NLD,-,-,-,831
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Bosnia and Herzegovina",BIH,-,-,-,7
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Canada,CAN,-,-,-,19
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,France,FRA,-,-,-,122
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Ireland,IRL,-,-,-,5
2021,"Viet Nam",VNM,France,FRA,-,-,-,23
2021,"Viet Nam",VNM,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,"South Sudan",SSD,"Netherlands (Kingdom of the)",NLD,-,-,-,6
2021,Stateless,XXA,Bulgaria,BGR,-,-,-,10
2021,Stateless,XXA,Czechia,CZE,-,-,-,5
2021,Stateless,XXA,"Netherlands (Kingdom of the)",NLD,-,-,-,1687
2021,Sudan,SDN,France,FRA,-,-,-,113
2021,Sudan,SDN,Ireland,IRL,-,-,-,14
2021,Sudan,SDN,"Netherlands (Kingdom of the)",NLD,-,-,-,243
2021,Eswatini,SWZ,Canada,CAN,-,-,-,10
2021,"Syrian Arab Rep.",SYR,Bulgaria,BGR,-,-,-,76
2021,"Syrian Arab Rep.",SYR,France,FRA,-,-,-,324
2021,"Syrian Arab Rep.",SYR,Kyrgyzstan,KGZ,-,-,-,9
2021,"Syrian Arab Rep.",SYR,"Rep. of Moldova",MDA,-,-,-,20
2021,"Syrian Arab Rep.",SYR,Ukraine,UKR,-,-,-,5
2021,"United Rep. of Tanzania",TZA,Canada,CAN,-,-,-,10
2021,Thailand,THA,Canada,CAN,-,-,-,5
2021,Tajikistan,TJK,Canada,CAN,-,-,-,5
2021,Togo,TGO,Canada,CAN,-,-,-,14
2021,Togo,TGO,France,FRA,-,-,-,29
2021,Togo,TGO,"Netherlands (Kingdom of the)",NLD,-,-,-,7
2021,"Trinidad and Tobago",TTO,Canada,CAN,-,-,-,7
2021,Tunisia,TUN,France,FRA,-,-,-,5
2021,Türkiye,TUR,France,FRA,-,-,-,47
2021,Türkiye,TUR,"Rep. of Moldova",MDA,-,-,-,5
2021,Türkiye,TUR,"Netherlands (Kingdom of the)",NLD,-,-,-,24
2021,"United Arab Emirates",ARE,Canada,CAN,-,-,-,61
2021,Uganda,UGA,France,FRA,-,-,-,7
2021,Uganda,UGA,"Netherlands (Kingdom of the)",NLD,-,-,-,203
2021,"Unknown ",UNK,France,FRA,-,-,-,59
2021,Ukraine,UKR,Canada,CAN,-,-,-,86
2021,Ukraine,UKR,Czechia,CZE,-,-,-,5
2021,Ukraine,UKR,France,FRA,-,-,-,22
2021,Ukraine,UKR,Georgia,GEO,-,-,-,5
2021,Ukraine,UKR,Ireland,IRL,-,-,-,12
2021,Ukraine,UKR,Kyrgyzstan,KGZ,-,-,-,5
2021,Ukraine,UKR,"Netherlands (Kingdom of the)",NLD,-,-,-,14
2021,"United States of America",USA,Canada,CAN,-,-,-,122
2021,"United States of America",USA,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Uzbekistan,UZB,Canada,CAN,-,-,-,12
2021,Uzbekistan,UZB,Czechia,CZE,-,-,-,5
2021,Uzbekistan,UZB,France,FRA,-,-,-,5
2021,Uzbekistan,UZB,Kazakhstan,KAZ,-,-,-,5
2021,Uzbekistan,UZB,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,"Saint Vincent and the Grenadines",VCT,Canada,CAN,-,-,-,62
2021,"Venezuela (Bolivarian Republic of)",VEN,"Costa Rica",CRI,-,-,-,6
2021,"Western Sahara",ESH,France,FRA,-,-,-,12
2021,Yemen,YEM,France,FRA,-,-,-,5
2021,Yemen,YEM,"Netherlands (Kingdom of the)",NLD,-,-,-,82
2021,Zimbabwe,ZWE,Canada,CAN,-,-,-,60
2021,Zimbabwe,ZWE,Ireland,IRL,-,-,-,23
2021,Zimbabwe,ZWE,"Netherlands (Kingdom of the)",NLD,-,-,-,5
2021,Afghanistan,AFG,Afghanistan,AFG,-,791000,-,-
2021,Burundi,BDI,Burundi,BDI,-,2687,-,-
2021,"Central African Rep.",CAF,"Central African Rep.",CAF,-,371285,-,-
2021,Cameroon,CMR,Cameroon,CMR,-,53095,-,-
2021,"Dem. Rep. of the Congo",COD,"Dem. Rep. of the Congo",COD,-,1041368,-,-
2021,Ethiopia,ETH,Ethiopia,ETH,-,1548421,-,-
2021,Iraq,IRQ,Iraq,IRQ,-,120678,-,-
2021,Libya,LBY,Libya,LBY,-,107834,-,-
2021,"Sri Lanka",LKA,"Sri Lanka",LKA,-,16519,-,-
2021,Mali,MLI,Mali,MLI,-,76926,-,-
2021,Myanmar,MMR,Myanmar,MMR,-,130432,-,-
2021,Nigeria,NGA,Nigeria,NGA,-,205201,-,-
2021,Philippines,PHL,Philippines,PHL,-,181317,-,-
2021,Somalia,SOM,Somalia,SOM,-,544249,-,-
2021,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,359,-,-
2021,"Syrian Arab Rep.",SYR,"Syrian Arab Rep.",SYR,-,74251,-,-
2022,Afghanistan,AFG,Azerbaijan,AZE,9,-,-,5
2022,Afghanistan,AFG,India,IND,67,-,-,78
2022,Afghanistan,AFG,"Iran (Islamic Rep. of)",IRN,376,-,-,-
2022,Afghanistan,AFG,Pakistan,PAK,6039,-,-,-
2022,Afghanistan,AFG,Tajikistan,TJK,15,-,-,-
2022,Angola,AGO,"Dem. Rep. of the Congo",COD,17,-,-,-
2022,Burundi,BDI,"Dem. Rep. of the Congo",COD,3482,-,-,-
2022,Burundi,BDI,Kenya,KEN,1255,-,-,-
2022,Burundi,BDI,Mozambique,MOZ,113,-,-,-
2022,Burundi,BDI,Nigeria,NGA,5,-,-,-
2022,Burundi,BDI,"South Africa",ZAF,75,-,-,-
2022,Burundi,BDI,Rwanda,RWA,932,-,-,-
2022,Burundi,BDI,"United Rep. of Tanzania",TZA,5807,-,-,-
2022,Burundi,BDI,Uganda,UGA,10111,-,-,-
2022,Burundi,BDI,Zambia,ZMB,14,-,-,-
2022,Bangladesh,BGD,Nepal,NPL,5,-,-,-
2022,"Central African Rep.",CAF,Benin,BEN,5,-,-,-
2022,"Central African Rep.",CAF,"Burkina Faso",BFA,15,-,-,-
2022,"Central African Rep.",CAF,Cameroon,CMR,2013,-,-,-
2022,"Central African Rep.",CAF,Congo,COG,184,-,-,-
2022,"Central African Rep.",CAF,"Dem. Rep. of the Congo",COD,3427,-,-,-
2022,"Central African Rep.",CAF,"Cote d'Ivoire",CIV,13,-,-,-
2022,"Central African Rep.",CAF,Mali,MLI,26,-,-,-
2022,"Central African Rep.",CAF,Nigeria,NGA,6,-,-,-
2022,"Central African Rep.",CAF,Togo,TGO,14,-,-,-
2022,Chad,TCD,Cameroon,CMR,8,-,-,-
2022,Cameroon,CMR,Chad,TCD,30758,-,-,-
2022,Congo,COG,"Dem. Rep. of the Congo",COD,5,-,-,-
2022,"Dem. Rep. of the Congo",COD,Angola,AGO,735,-,-,-
2022,"Dem. Rep. of the Congo",COD,Gabon,GAB,5,-,-,-
2022,"Dem. Rep. of the Congo",COD,Kenya,KEN,5,-,-,-
2022,"Dem. Rep. of the Congo",COD,Mozambique,MOZ,21,-,-,-
2022,"Dem. Rep. of the Congo",COD,"South Africa",ZAF,279,-,-,-
2022,"Dem. Rep. of the Congo",COD,Senegal,SEN,5,-,-,-
2022,"Dem. Rep. of the Congo",COD,Zambia,ZMB,10203,-,-,-
2022,Colombia,COL,"Venezuela (Bolivarian Republic of)",VEN,6,-,-,-
2022,Ethiopia,ETH,Kenya,KEN,7,-,-,-
2022,Ethiopia,ETH,"South Sudan",SSD,5,-,-,-
2022,Ethiopia,ETH,Sudan,SDN,158,-,-,-
2022,Ethiopia,ETH,Yemen,YEM,118,-,-,-
2022,Croatia,HRV,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,5,-,-,-
2022,"Cote d'Ivoire",CIV,Egypt,EGY,22,-,-,-
2022,"Cote d'Ivoire",CIV,Benin,BEN,71,-,-,-
2022,"Cote d'Ivoire",CIV,Cameroon,CMR,12,-,-,-
2022,"Cote d'Ivoire",CIV,Gambia,GMB,145,-,-,-
2022,"Cote d'Ivoire",CIV,Ghana,GHA,4314,-,-,-
2022,"Cote d'Ivoire",CIV,Guinea,GIN,2634,-,-,-
2022,"Cote d'Ivoire",CIV,Liberia,LBR,12848,-,-,-
2022,"Cote d'Ivoire",CIV,Mauritania,MRT,192,-,-,-
2022,"Cote d'Ivoire",CIV,Mali,MLI,303,-,-,-
2022,"Cote d'Ivoire",CIV,Mozambique,MOZ,5,-,-,-
2022,"Cote d'Ivoire",CIV,Niger,NER,30,-,-,-
2022,"Cote d'Ivoire",CIV,Nigeria,NGA,31,-,-,-
2022,"Cote d'Ivoire",CIV,Senegal,SEN,15,-,-,-
2022,"Cote d'Ivoire",CIV,Togo,TGO,682,-,-,-
2022,"Iran (Islamic Rep. of)",IRN,Indonesia,IDN,6,-,-,-
2022,Iraq,IRQ,Australia,AUS,10,-,2521,-
2022,Iraq,IRQ,Canada,CAN,5,-,2585,235
2022,Iraq,IRQ,Denmark,DNK,9,-,-,-
2022,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,9,-,137,-
2022,Iraq,IRQ,Germany,DEU,17,-,64,-
2022,Iraq,IRQ,India,IND,16,-,-,-
2022,Iraq,IRQ,Indonesia,IDN,5,-,-,-
2022,Iraq,IRQ,Ireland,IRL,5,-,-,76
2022,Iraq,IRQ,"Iran (Islamic Rep. of)",IRN,162,-,-,-
2022,Iraq,IRQ,Jordan,JOR,71,-,-,-
2022,Iraq,IRQ,Kuwait,KWT,5,-,-,-
2022,Iraq,IRQ,"Netherlands (Kingdom of the)",NLD,5,-,-,1003
2022,Iraq,IRQ,Norway,NOR,5,-,-,-
2022,Iraq,IRQ,Sweden,SWE,8,-,17,-
2022,Iraq,IRQ,"Syrian Arab Rep.",SYR,12,-,-,-
2022,Iraq,IRQ,"United Arab Emirates",ARE,5,-,-,-
2022,Iraq,IRQ,"United States of America",USA,21,-,526,-
2022,Kazakhstan,KAZ,India,IND,5,-,-,-
2022,"Sri Lanka",LKA,India,IND,359,-,-,-
2022,"Sri Lanka",LKA,Indonesia,IDN,5,-,-,-
2022,"Sri Lanka",LKA,Nepal,NPL,5,-,-,-
2022,Mali,MLI,"Burkina Faso",BFA,457,-,-,-
2022,Mali,MLI,Mauritania,MRT,120,-,-,-
2022,Mali,MLI,Niger,NER,63,-,-,-
2022,Mali,MLI,Nigeria,NGA,5,-,-,-
2022,Nigeria,NGA,Chad,TCD,242,-,-,-
2022,Nigeria,NGA,Cameroon,CMR,8741,-,-,-
2022,Nigeria,NGA,Niger,NER,10710,-,-,-
2022,Pakistan,PAK,Indonesia,IDN,5,-,-,-
2022,Rwanda,RWA,Congo,COG,14,-,-,-
